N;gmean(error_y);max(error_y);gmean(relative_error_y);max(relative_error_y)
1;0.6705929686233253;0.691255858217162;0.08401276170271806;0.08691877052661048
2;2.99175912823021;3.06266053715605;0.3748114854647667;0.38264182811041636
3;13.562122695498335;15.567947653318726;1.6990804191386133;1.9575195690045
4;13.948134658186092;15.677572297616289;1.7474405012645287;1.9587201557321854
5;1012.4576697632039;15411.055271620642;126.8420173246456;1930.0633209407417
6;12.937793512897175;14.390801076424934;1.6208636448864124;1.7979538917394597
7;4.201498712457304;4.345304744760114;0.5263692383303564;0.5428924724304689
8;17.85896799793917;32.3762761650215;2.2373948026140162;4.071005091734941
9;5.137261487969809;5.218650360555209;0.6436028192770797;0.6520062834277421
10;4.807600646405571;4.9305656522186165;0.6023024790991758;0.6160136364754517
11;13.324829582515381;17.232076608779483;1.6693520284642231;2.15293638185738
12;121.88470504904052;2129.539156928248;15.269874811709963;266.7921178442859
13;6.094802863351726;6.339569250817853;0.7635648516192957;0.7971398121247957
14;10.76737183995679;11.652213499035524;1.3489503870163035;1.4558010007024969
15;14.626040943971008;15.113771143630952;1.832369484879347;1.8882801243821752
16;11.866288584951441;11.96152492983236;1.486624110046676;1.4945396960842423
17;17.971166962277525;21.683454359385998;2.2514512351972593;2.726485672828272
18;7.643732954510625;7.914765383358723;0.9576168335687159;0.988852750284127
19;6.575710716703684;6.659269097991346;0.823813614691725;0.8319939055017703
20;8.441763340262405;8.574617119162259;1.057595121094352;1.071293122439819
