N;gmean(error_u);max(error_u);gmean(relative_error_u);max(relative_error_u)
1;1.1087281118906935;45.36872826576937;1.6895873722343921;69.87187761445364
2;2.5752549606320896;327.8650076176678;3.92442314315281;678.4995410392363
3;2.6890042928708717;76.04702599256007;4.097765401989384;33.201554069974414
4;1.090450302944058;107.69090890000592;1.6617338751893087;47.994091113064286
5;0.7971288602238792;17.640524435488317;1.2147422274530004;33.624523576190846
6;1.3212187172031644;523.1389407930884;2.013401154535051;1063.8315353634569
7;1.1377389255042274;223.19601869071488;1.733796862202213;410.05835756484515
8;1.4042225037685039;304.15709329158676;2.1398903705334473;342.57942735115176
9;1.314988985379135;64.41932394982183;2.0039076852981808;131.20669378680827
10;0.5049973059350769;38.67233343265161;0.7695638470510905;26.912631056978952
11;0.8264045174743364;84.1143681072951;1.259355311827568;92.64934509140858
12;0.7323621456611968;223.02723715048558;1.1160444295955885;465.49187953970994
13;0.8154001939439236;474.0213756574199;1.2425858569201234;82.10633642848602
14;0.6088141649375906;40.907861892186595;0.9277700403589937;91.03438825922866
15;0.4363397144172565;16.00863492518555;0.6649367537245592;31.153433957068092
16;0.4430927027988405;29.300184960540516;0.675227612026071;52.05556729200543
17;0.3647372034877947;285.3995486763485;0.5558219067307447;613.213987506077
18;0.32520568406691375;23.999821771654883;0.4955799454217094;10.778606174813943
19;0.3602659703904345;107.46130470185848;0.5490082083148784;165.4999691953661
20;0.41911685026180884;26.376585272147683;0.6386908838140996;12.341714703766185
